Date/Time (UT)	X (nT)	Y (nT)	Z (nT)	F (nT)

2018-10-27 01:21:00	22590.50	2270.70	42885.90	48525.12	
2018-10-27 01:22:00	22590.50	2270.90	42886.00	48525.32	
2018-10-27 01:23:00	22590.60	2271.00	42886.00	48525.27	
2018-10-27 01:24:00	22590.80	2271.10	42886.00	48525.46	
2018-10-27 01:25:00	22590.80	2271.10	42886.00	48525.46	
2018-10-27 01:26:00	22590.60	2271.00	42886.10	48525.46	
2018-10-27 01:27:00	22590.70	2271.00	42886.10	48525.51	
2018-10-27 01:28:00	22591.00	2270.70	42886.00	48525.54	
2018-10-27 01:29:00	22591.00	2270.60	42885.90	48525.45	
2018-10-27 01:30:00	22590.80	2270.70	42886.00	48525.35	
2018-10-27 01:31:00	22590.90	2270.70	42886.00	48525.39	
2018-10-27 01:32:00	22590.80	2270.60	42886.00	48525.45	
2018-10-27 01:33:00	22590.80	2270.60	42886.00	48525.45	
2018-10-27 01:34:00	22590.40	2270.60	42886.30	48525.52	
2018-10-27 01:35:00	22590.70	2270.90	42886.20	48525.59	
2018-10-27 01:36:00	22591.40	2270.90	42886.00	48525.64	
2018-10-27 01:37:00	22592.20	2270.50	42885.80	48526.01	
2018-10-27 01:38:00	22592.50	2270.20	42885.50	48525.67	
2018-10-27 01:39:00	22592.40	2270.00	42885.50	48525.62	
2018-10-27 01:40:00	22592.20	2270.00	42885.70	48525.80	
2018-10-27 01:41:00	22591.80	2270.20	42885.80	48525.61	
2018-10-27 01:42:00	22591.60	2270.30	42886.10	48525.89	
2018-10-27 01:43:00	22591.40	2270.60	42886.30	48525.99	
2018-10-27 01:44:00	22591.40	2270.90	42886.30	48526.00	
2018-10-27 01:45:00	22591.20	2271.00	42886.40	48526.00	
2018-10-27 01:46:00	22591.20	2270.80	42886.30	48525.91	
2018-10-27 01:47:00	22591.30	2270.60	42886.20	48525.75	
2018-10-27 01:48:00	22591.60	2270.70	42886.00	48525.72	
2018-10-27 01:49:00	22591.60	2270.60	42886.00	48525.71	
2018-10-27 01:50:00	22591.80	2270.30	42885.90	48525.71	
2018-10-27 01:51:00	22591.90	2270.20	42885.90	48525.85	
2018-10-27 01:52:00	22592.00	2269.80	42885.90	48525.88	
2018-10-27 01:53:00	22592.00	2269.40	42885.80	48525.77	
2018-10-27 01:54:00	22591.60	2269.40	42885.90	48525.67	
2018-10-27 01:55:00	22591.70	2269.40	42885.90	48525.62	
2018-10-27 01:56:00	22591.90	2269.40	42886.00	48525.90	
2018-10-27 01:57:00	22591.80	2269.70	42886.00	48525.77	
2018-10-27 01:58:00	22592.00	2269.80	42886.10	48526.05	
2018-10-27 01:59:00	22592.40	2269.80	42885.90	48525.96	
2018-10-27 02:00:00	22592.60	2269.70	42886.00	48526.14	
2018-10-27 02:01:00	22593.00	2269.60	42886.10	48526.41	
2018-10-27 02:02:00	22593.50	2269.50	42885.80	48526.47	
2018-10-27 02:03:00	22593.60	2269.20	42885.80	48526.40	
2018-10-27 02:04:00	22593.70	2269.00	42885.60	48526.37	
2018-10-27 02:05:00	22593.30	2268.70	42885.90	48526.33	
2018-10-27 02:06:00	22593.10	2268.90	42886.00	48526.33	
2018-10-27 02:07:00	22593.40	2268.90	42886.20	48526.75	
2018-10-27 02:08:00	22593.40	2269.10	42886.00	48526.48	
2018-10-27 02:09:00	22593.20	2269.30	42886.30	48526.66	
2018-10-27 02:10:00	22593.10	2269.50	42886.40	48526.81	
2018-10-27 02:11:00	22593.00	2269.40	42886.30	48526.57	
2018-10-27 02:12:00	22593.10	2269.30	42886.30	48526.72	
2018-10-27 02:13:00	22593.30	2268.80	42886.20	48526.60	
2018-10-27 02:14:00	22593.50	2268.30	42886.10	48526.58	
2018-10-27 02:15:00	22593.90	2268.40	42885.50	48526.34	
2018-10-27 02:16:00	22593.10	2268.40	42886.20	48526.59	
2018-10-27 02:17:00	22593.00	2268.60	42886.20	48526.45	
2018-10-27 02:18:00	22592.80	2268.70	42886.40	48526.43	
2018-10-27 02:19:00	22592.90	2268.80	42886.30	48526.50	
2018-10-27 02:20:00	22593.10	2269.10	42886.10	48526.43	
2018-10-27 02:21:00	22593.70	2269.00	42886.10	48526.71	
2018-10-27 02:22:00	22593.60	2269.30	42886.20	48526.86	
2018-10-27 02:23:00	22594.00	2269.50	42886.20	48527.06	
2018-10-27 02:24:00	22593.60	2269.60	42886.40	48526.95	
2018-10-27 02:25:00	22594.00	2269.90	42886.30	48527.17	
2018-10-27 02:26:00	22593.70	2270.00	42886.40	48527.02	
2018-10-27 02:27:00	22593.70	2270.10	42886.40	48527.02	
2018-10-27 02:28:00	22594.00	2270.40	42886.40	48527.18	
2018-10-27 02:29:00	22593.90	2270.50	42886.10	48526.87	
2018-10-27 02:30:00	22593.70	2270.70	42886.50	48527.24	
2018-10-27 02:31:00	22593.70	2270.70	42886.10	48526.89	
2018-10-27 02:32:00	22593.30	2270.80	42886.50	48526.96	
2018-10-27 02:33:00	22593.20	2270.90	42886.40	48526.83	
2018-10-27 02:34:00	22592.90	2271.60	42886.60	48527.00	
2018-10-27 02:35:00	22592.80	2271.40	42886.60	48526.95	
2018-10-27 02:36:00	22592.20	2271.50	42886.80	48526.75	
2018-10-27 02:37:00	22591.90	2271.40	42886.80	48526.60	
2018-10-27 02:38:00	22591.40	2271.90	42886.90	48526.48	
2018-10-27 02:39:00	22591.40	2272.30	42886.90	48526.59	
2018-10-27 02:40:00	22591.50	2272.70	42887.00	48526.75	
2018-10-27 02:41:00	22591.30	2272.50	42886.80	48526.47	
2018-10-27 02:42:00	22591.40	2272.60	42886.60	48526.35	
2018-10-27 02:43:00	22591.40	2272.20	42886.50	48526.24	
2018-10-27 02:44:00	22591.00	2272.20	42886.60	48526.04	
2018-10-27 02:45:00	22591.00	2272.10	42886.60	48526.14	
2018-10-27 02:46:00	22591.40	2272.10	42886.50	48526.23	
2018-10-27 02:47:00	22591.80	2272.30	42886.20	48526.16	
2018-10-27 02:48:00	22592.20	2271.90	42886.10	48526.14	
2018-10-27 02:49:00	22592.00	2271.50	42886.10	48526.13	
2018-10-27 02:50:00	22592.20	2270.90	42885.80	48525.93	
2018-10-27 02:51:00	22591.70	2270.70	42885.90	48525.78	
2018-10-27 02:52:00	22591.40	2270.20	42885.90	48525.61	
2018-10-27 02:53:00	22591.60	2269.80	42885.80	48525.50	
2018-10-27 02:54:00	22591.20	2269.80	42885.90	48525.40	
2018-10-27 02:55:00	22591.50	2269.90	42885.70	48525.37	
2018-10-27 02:56:00	22590.90	2270.00	42886.30	48525.62	
2018-10-27 02:57:00	22591.80	2269.90	42885.80	48525.70	
2018-10-27 02:58:00	22591.60	2270.20	42885.90	48525.61	
2018-10-27 02:59:00	22591.90	2269.70	42885.80	48525.64	
2018-10-27 03:00:00	22592.40	2269.50	42885.60	48525.68	
2018-10-27 03:01:00	22592.10	2269.80	42885.50	48525.47	
2018-10-27 03:02:00	22592.20	2269.30	42885.80	48525.76	
2018-10-27 03:03:00	22592.10	2269.10	42885.70	48525.71	
2018-10-27 03:04:00	22592.10	2269.20	42885.80	48525.71	
2018-10-27 03:05:00	22592.50	2269.20	42885.50	48525.73	
2018-10-27 03:06:00	22592.00	2269.10	42885.90	48525.84	
2018-10-27 03:07:00	22592.30	2269.00	42885.80	48525.89	
2018-10-27 03:08:00	22591.90	2268.80	42885.90	48525.78	
2018-10-27 03:09:00	22592.30	2268.80	42886.00	48526.06	
2018-10-27 03:10:00	22592.30	2268.70	42885.70	48525.79	
2018-10-27 03:11:00	22592.20	2268.70	42885.90	48525.92	
2018-10-27 03:12:00	22591.80	2268.60	42886.20	48525.99	
2018-10-27 03:13:00	22592.10	2268.90	42886.10	48526.06	
2018-10-27 03:14:00	22592.20	2268.90	42886.00	48526.02	
2018-10-27 03:15:00	22592.40	2269.30	42885.70	48525.86	
2018-10-27 03:16:00	22592.10	2269.10	42885.90	48525.89	
2018-10-27 03:17:00	22592.10	2269.10	42885.90	48525.89	
2018-10-27 03:18:00	22592.30	2268.90	42886.00	48526.06	
2018-10-27 03:19:00	22592.00	2268.90	42886.10	48526.01	
2018-10-27 03:20:00	22592.20	2268.80	42886.10	48526.10	
2018-10-27 03:21:00	22592.10	2268.90	42885.90	48525.88	
2018-10-27 03:22:00	22592.10	2268.90	42886.10	48526.06	
2018-10-27 03:23:00	22592.20	2268.90	42885.70	48525.65	
2018-10-27 03:24:00	22592.00	2268.90	42885.90	48525.73	
2018-10-27 03:25:00	22592.20	2269.30	42885.80	48525.86	
2018-10-27 03:26:00	22591.90	2269.10	42885.90	48525.80	
2018-10-27 03:27:00	22592.20	2269.50	42885.90	48526.05	
2018-10-27 03:28:00	22591.70	2268.90	42886.10	48525.87	
2018-10-27 03:29:00	22592.00	2269.10	42886.10	48526.02	
2018-10-27 03:30:00	22591.80	2268.90	42886.10	48525.92	
2018-10-27 03:31:00	22592.00	2268.80	42886.00	48525.82	
2018-10-27 03:32:00	22591.70	2269.00	42886.00	48525.79	
2018-10-27 03:33:00	22592.10	2268.70	42886.00	48525.96	
2018-10-27 03:34:00	22591.80	2269.10	42886.20	48526.02	
2018-10-27 03:35:00	22592.00	2269.30	42885.90	48525.75	
2018-10-27 03:36:00	22592.20	2269.40	42885.90	48525.95	
2018-10-27 03:37:00	22592.00	2269.60	42886.00	48525.85	
2018-10-27 03:38:00	22592.10	2270.10	42886.10	48526.12	
2018-10-27 03:39:00	22592.30	2270.20	42886.10	48526.11	
2018-10-27 03:40:00	22591.70	2270.40	42886.60	48526.28	
2018-10-27 03:41:00	22592.40	2270.90	42886.30	48526.37	
2018-10-27 03:42:00	22592.10	2270.80	42886.50	48526.40	
2018-10-27 03:43:00	22592.00	2271.30	42886.30	48526.20	
2018-10-27 03:44:00	22592.10	2271.30	42886.30	48526.25	
2018-10-27 03:45:00	22592.20	2271.30	42886.20	48526.20	
2018-10-27 03:46:00	22591.90	2270.90	42886.60	48526.40	
2018-10-27 03:47:00	22592.50	2270.60	42886.00	48526.23	
2018-10-27 03:48:00	22592.20	2270.40	42886.20	48526.16	
2018-10-27 03:49:00	22592.50	2270.40	42886.00	48526.12	
2018-10-27 03:50:00	22592.30	2270.20	42886.20	48526.20	
2018-10-27 03:51:00	22592.80	2269.70	42885.90	48526.14	
2018-10-27 03:52:00	22592.40	2269.80	42886.00	48526.05	
2018-10-27 03:53:00	22592.70	2269.30	42885.90	48526.08	
2018-10-27 03:54:00	22593.30	2269.40	42885.70	48526.29	
2018-10-27 03:55:00	22593.40	2268.70	42885.80	48526.29	
2018-10-27 03:56:00	22594.30	2268.30	42885.30	48526.35	
2018-10-27 03:57:00	22593.80	2267.80	42885.50	48526.27	
2018-10-27 03:58:00	22594.10	2266.90	42885.60	48526.46	
2018-10-27 03:59:00	22594.30	2266.80	42885.30	48526.18	
2018-10-27 04:00:00	22594.50	2266.40	42885.30	48526.25	
2018-10-27 04:01:00	22594.50	2267.00	42885.50	48526.45	
2018-10-27 04:02:00	22594.60	2267.10	42885.70	48526.79	
2018-10-27 04:03:00	22594.20	2267.50	42886.00	48526.78	
2018-10-27 04:04:00	22594.80	2267.80	42885.80	48526.90	
2018-10-27 04:05:00	22593.80	2267.80	42886.50	48527.05	
2018-10-27 04:06:00	22594.30	2268.40	42886.30	48527.14	
2018-10-27 04:07:00	22593.90	2268.70	42886.90	48527.49	
2018-10-27 04:08:00	22594.60	2269.20	42886.40	48527.40	
2018-10-27 04:09:00	22594.40	2268.80	42886.50	48527.38	
2018-10-27 04:10:00	22594.70	2269.50	42886.30	48527.37	
2018-10-27 04:11:00	22594.50	2269.30	42886.40	48527.36	
2018-10-27 04:12:00	22594.50	2269.60	42886.70	48527.64	
2018-10-27 04:13:00	22594.60	2269.50	42886.70	48527.68	
2018-10-27 04:14:00	22594.60	2269.60	42886.80	48527.77	
2018-10-27 04:15:00	22595.00	2269.50	42886.40	48527.60	
2018-10-27 04:16:00	22594.60	2269.60	42886.80	48527.77	
2018-10-27 04:17:00	22595.10	2270.00	42886.40	48527.67	
2018-10-27 04:18:00	22594.50	2269.40	42886.90	48527.80	
2018-10-27 04:19:00	22594.90	2269.60	42886.50	48527.55	
2018-10-27 04:20:00	22594.70	2269.90	42886.60	48527.66	
2018-10-27 04:21:00	22594.70	2269.80	42886.80	48527.83	
2018-10-27 04:22:00	22595.10	2270.30	42886.50	48527.77	
2018-10-27 04:23:00	22594.80	2270.30	42887.10	48528.16	
2018-10-27 04:24:00	22595.40	2270.10	42886.90	48528.25	
2018-10-27 04:25:00	22595.10	2269.80	42887.00	48528.19	
2018-10-27 04:26:00	22594.90	2269.80	42887.00	48528.20	
2018-10-27 04:27:00	22595.20	2270.00	42887.00	48528.25	
